"DISTRITO","UNIDADE","AREA","TRIMESTRE","PROCEDIMENTO","VALOR"
"Continente","CS MONTE CRISTO","40","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",6
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",6
"Continente","CS MONTE CRISTO","41","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",5
"Norte","CS VARGEM GRANDE","410","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",16
"Continente","CS MONTE CRISTO","42","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Norte","CS RIO VERMELHO","423","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Norte","CS RIO VERMELHO","424","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Continente","CS MONTE CRISTO","43","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Norte","CS INGLESES","433","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Norte","CS INGLESES","434","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Norte","CS INGLESES","436","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",7
"Continente","CS MONTE CRISTO","44","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Norte","CS BARRA DA LAGOA","440","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",4
"Norte","CS BARRA DA LAGOA","441","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Continente","CS MONTE CRISTO","45","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Sul","CS CANTO DA LAGOA","450","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Continente","CS MONTE CRISTO","46","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Sul","CS LAGOA DA CONCEIÇÃO","470","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",9
"Sul","CS LAGOA DA CONCEIÇÃO","471","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",5
"Sul","CS LAGOA DA CONCEIÇÃO","472","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",10
"Continente","CS ABRAÃO","570","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Continente","CS ABRAÃO","571","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Continente","CS ABRAÃO","572","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Continente","CS CAPOEIRAS","60","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",4
"Continente","CS COQUEIROS","600","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",4
"Continente","CS COQUEIROS","601","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Continente","CS COQUEIROS","602","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",2
"Continente","CS CAPOEIRAS","62","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Centro","CS AGRONÔMICA","691","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Centro","CS AGRONÔMICA","693","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",5
"Continente","CS COLONINHA","70","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",10
"Continente","CS COLONINHA","71","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",4
"Continente","CS COLONINHA","72","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",8
"Sul","CS FAZENDA DO RIO TAVARES","780","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",8
"Sul","CS FAZENDA DO RIO TAVARES","781","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",9
"Continente","CS ESTREITO","81","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",4
"Continente","CS ESTREITO","83","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",1
"Centro","CS TRINDADE","850","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",5
"Centro","CS TRINDADE","851","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Centro","CS TRINDADE","852","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",6
"Centro","CS TRINDADE","853","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",4
"Centro","CS TRINDADE","854","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",6
"Centro","CS CENTRO","950","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",19
"Centro","CS CENTRO","951","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",8
"Centro","CS CENTRO","952","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",7
"Norte","CS SANTINHO","980","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Norte","CS SANTINHO","981","2018 Q1","TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C",3
"Continente","CS JARDIM ATLÂNTICO","10","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",10
"Continente","CS JARDIM ATLÂNTICO","11","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",9
"Centro","CS MONTE SERRAT","120","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS MONTE SERRAT","121","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Centro","CS MONTE SERRAT","122","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Centro","CS CÓRREGO GRANDE","170","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS ITACORUBI","190","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",6
"Centro","CS ITACORUBI","191","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Centro","CS ITACORUBI","192","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Centro","CS ITACORUBI","193","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS PANTANO DO SUL","230","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",5
"Sul","CS ARMAÇÃO","240","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS ARMAÇÃO","241","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Sul","CS MORRO DAS PEDRAS","251","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",5
"Sul","CS TAPERA","260","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",11
"Sul","CS TAPERA","261","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",5
"Sul","CS TAPERA","262","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",6
"Sul","CS TAPERA","263","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS CARIANOS","271","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS CAMPECHE","280","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS SAPE","30","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS SAPE","31","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Centro","CS SACO DOS LIMÕES","311","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS SACO DOS LIMÕES","312","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS SACO GRANDE","330","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS RATONES","350","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Norte","CS RATONES","351","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Continente","CS MONTE CRISTO","40","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS CACHOEIRA BOM JESUS","400","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Norte","CS CACHOEIRA BOM JESUS","401","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Continente","CS MONTE CRISTO","41","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS MONTE CRISTO","42","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS INGLESES","433","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS INGLESES","434","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS INGLESES","436","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS LAGOA DA CONCEIÇÃO","470","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS LAGOA DA CONCEIÇÃO","471","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS CAPOEIRAS","60","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Continente","CS COQUEIROS","600","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS CAPOEIRAS","62","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS COLONINHA","70","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS COLONINHA","71","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS COLONINHA","72","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS FAZENDA DO RIO TAVARES","781","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS ESTREITO","80","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS ESTREITO","83","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS TRINDADE","851","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS TRINDADE","854","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS CENTRO","950","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS CENTRO","952","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS SANTINHO","981","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS JARDIM ATLÂNTICO","10","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",12
"Continente","CS NOVO CONTINENTE","102","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS JARDIM ATLÂNTICO","11","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",12
"Centro","CS MONTE SERRAT","120","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS MONTE SERRAT","121","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Centro","CS PRAINHA","131","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS PANTANAL","160","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS PANTANAL","161","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS ITACORUBI","190","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Centro","CS ITACORUBI","191","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",24
"Centro","CS ITACORUBI","192","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Centro","CS ITACORUBI","193","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Continente","CS BALNEÁRIO","20","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS BALNEÁRIO","21","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS ALTO RIBEIRÃO","210","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS RIBEIRÃO DA ILHA","220","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",5
"Sul","CS PANTANO DO SUL","230","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",14
"Sul","CS ARMAÇÃO","240","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Sul","CS ARMAÇÃO","241","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS MORRO DAS PEDRAS","250","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS MORRO DAS PEDRAS","251","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS TAPERA","260","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",13
"Sul","CS TAPERA","262","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS TAPERA","263","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Sul","CS CAMPECHE","280","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS SAPE","30","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS SACO DOS LIMÕES","310","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS SACO DOS LIMÕES","311","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS SACO DOS LIMÕES","313","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS JOÃO PAULO","321","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS SACO GRANDE","330","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS RATONES","350","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",12
"Norte","CS RATONES","351","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS PONTA DAS CANAS","370","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS PONTA DAS CANAS","371","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS CANASVIEIRAS","381","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS MONTE CRISTO","40","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",7
"Norte","CS CACHOEIRA BOM JESUS","400","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",24
"Norte","CS CACHOEIRA BOM JESUS","401","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",12
"Continente","CS MONTE CRISTO","41","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Continente","CS MONTE CRISTO","42","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS RIO VERMELHO","420","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Norte","CS RIO VERMELHO","423","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS INGLESES","433","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS INGLESES","434","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS INGLESES","435","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Norte","CS INGLESES","436","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Norte","CS INGLESES","437","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS MONTE CRISTO","45","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS CANTO DA LAGOA","450","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS MONTE CRISTO","46","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS LAGOA DA CONCEIÇÃO","470","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS LAGOA DA CONCEIÇÃO","472","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS ABRAÃO","571","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Continente","CS CAPOEIRAS","60","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS COQUEIROS","600","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Continente","CS COQUEIROS","602","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Continente","CS CAPOEIRAS","61","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Continente","CS CAPOEIRAS","62","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Centro","CS AGRONÔMICA","692","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS COLONINHA","70","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS COLONINHA","71","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",6
"Continente","CS COLONINHA","72","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS FAZENDA DO RIO TAVARES","780","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Sul","CS FAZENDA DO RIO TAVARES","781","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS ESTREITO","80","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS ESTREITO","81","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Continente","CS ESTREITO","82","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS TRINDADE","851","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS TRINDADE","853","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS CENTRO","950","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Norte","CS SANTINHO","981","2017 Q2","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS JARDIM ATLÂNTICO","10","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",11
"Continente","CS NOVO CONTINENTE","100","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS NOVO CONTINENTE","102","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS JARDIM ATLÂNTICO","11","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",15
"Centro","CS MONTE SERRAT","120","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Centro","CS MONTE SERRAT","122","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Centro","CS PRAINHA","132","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS PANTANAL","160","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Centro","CS PANTANAL","161","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Centro","CS CÓRREGO GRANDE","170","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Centro","CS ITACORUBI","190","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Centro","CS ITACORUBI","191","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",26
"Centro","CS ITACORUBI","192","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",6
"Centro","CS ITACORUBI","193","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",14
"Continente","CS BALNEÁRIO","21","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Sul","CS RIBEIRÃO DA ILHA","220","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",8
"Sul","CS PANTANO DO SUL","230","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",18
"Sul","CS ARMAÇÃO","240","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",11
"Sul","CS ARMAÇÃO","241","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS ARMAÇÃO","242","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS MORRO DAS PEDRAS","251","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Sul","CS TAPERA","260","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",9
"Sul","CS TAPERA","261","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Sul","CS TAPERA","263","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",4
"Sul","CS CARIANOS","270","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",10
"Sul","CS CARIANOS","271","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",5
"Sul","CS CARIANOS","272","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS CAMPECHE","281","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",6
"Sul","CS RIO TAVARES","291","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Continente","CS SAPE","31","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Centro","CS SACO DOS LIMÕES","310","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",2
"Centro","CS SACO DOS LIMÕES","313","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS SACO GRANDE","330","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",3
"Norte","CS SACO GRANDE","331","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
"Norte","CS SACO GRANDE","333","2017 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV",1
